file,label
train/cifar10_train__932.png,5
train/cifar10_train__933.png,2
train/cifar10_train__934.png,4
train/cifar10_train__935.png,6
train/cifar10_train__936.png,1
train/cifar10_train__937.png,6
train/cifar10_train__938.png,0
train/cifar10_train__939.png,4
train/cifar10_train__940.png,0
train/cifar10_train__941.png,3
train/cifar10_train__942.png,1
train/cifar10_train__943.png,8
train/cifar10_train__944.png,5
train/cifar10_train__945.png,4
train/cifar10_train__946.png,4
train/cifar10_train__947.png,1
train/cifar10_train__948.png,7
train/cifar10_train__949.png,3
train/cifar10_train__950.png,9
train/cifar10_train__951.png,4
train/cifar10_train__952.png,7
train/cifar10_train__953.png,9
train/cifar10_train__954.png,7
train/cifar10_train__955.png,3
train/cifar10_train__956.png,7
train/cifar10_train__957.png,2
train/cifar10_train__958.png,8
train/cifar10_train__959.png,4
train/cifar10_train__960.png,6
train/cifar10_train__961.png,6
train/cifar10_train__962.png,1
train/cifar10_train__963.png,2
train/cifar10_train__964.png,9
train/cifar10_train__965.png,0
train/cifar10_train__966.png,4
train/cifar10_train__967.png,8
train/cifar10_train__968.png,7
train/cifar10_train__969.png,3
train/cifar10_train__970.png,9
train/cifar10_train__971.png,8
train/cifar10_train__972.png,7
train/cifar10_train__973.png,7
train/cifar10_train__974.png,0
train/cifar10_train__975.png,2
train/cifar10_train__976.png,4
train/cifar10_train__977.png,1
train/cifar10_train__978.png,1
train/cifar10_train__979.png,4
train/cifar10_train__980.png,1
train/cifar10_train__981.png,5
train/cifar10_train__982.png,4
train/cifar10_train__983.png,0
train/cifar10_train__984.png,5
train/cifar10_train__985.png,6
train/cifar10_train__986.png,2
train/cifar10_train__987.png,8
train/cifar10_train__988.png,5
train/cifar10_train__989.png,0
train/cifar10_train__990.png,2
train/cifar10_train__991.png,1
train/cifar10_train__992.png,3
train/cifar10_train__993.png,5
train/cifar10_train__994.png,7
train/cifar10_train__995.png,3
train/cifar10_train__996.png,5
train/cifar10_train__997.png,1
train/cifar10_train__998.png,3
train/cifar10_train__999.png,5
train/cifar10_train__1000.png,9
train/cifar10_train__1001.png,4
train/cifar10_train__1002.png,3
train/cifar10_train__1003.png,2
train/cifar10_train__1004.png,4
train/cifar10_train__1005.png,4
train/cifar10_train__1006.png,1
train/cifar10_train__1007.png,4
train/cifar10_train__1008.png,2
train/cifar10_train__1009.png,2
train/cifar10_train__1010.png,3
train/cifar10_train__1011.png,8
train/cifar10_train__1012.png,0
train/cifar10_train__1013.png,6
train/cifar10_train__1014.png,8
train/cifar10_train__1015.png,5
train/cifar10_train__1016.png,6
train/cifar10_train__1017.png,6
train/cifar10_train__1018.png,4
train/cifar10_train__1019.png,7
train/cifar10_train__1020.png,1
train/cifar10_train__1021.png,1
train/cifar10_train__1022.png,4
train/cifar10_train__1023.png,6
train/cifar10_train__1024.png,2
train/cifar10_train__1025.png,3
train/cifar10_train__1026.png,9
train/cifar10_train__1027.png,6
train/cifar10_train__1028.png,9
train/cifar10_train__1029.png,1
train/cifar10_train__1030.png,3
train/cifar10_train__1031.png,6
train/cifar10_train__1032.png,8
train/cifar10_train__1033.png,5
train/cifar10_train__1034.png,9
train/cifar10_train__1035.png,6
train/cifar10_train__1036.png,8
train/cifar10_train__1037.png,1
train/cifar10_train__1038.png,6
train/cifar10_train__1039.png,0
train/cifar10_train__1040.png,2
train/cifar10_train__1041.png,3
train/cifar10_train__1042.png,7
train/cifar10_train__1043.png,9
train/cifar10_train__1044.png,0
train/cifar10_train__1045.png,9
train/cifar10_train__1046.png,7
train/cifar10_train__1047.png,6
train/cifar10_train__1048.png,3
train/cifar10_train__1049.png,9
train/cifar10_train__1050.png,2
train/cifar10_train__1051.png,6
train/cifar10_train__1052.png,1
train/cifar10_train__1053.png,6
train/cifar10_train__1054.png,7
train/cifar10_train__1055.png,3
train/cifar10_train__1056.png,8
train/cifar10_train__1057.png,3
train/cifar10_train__1058.png,8
train/cifar10_train__1059.png,3
train/cifar10_train__1060.png,8
train/cifar10_train__1061.png,5
train/cifar10_train__1062.png,9
train/cifar10_train__1063.png,6
train/cifar10_train__1064.png,1
train/cifar10_train__1065.png,2
train/cifar10_train__1066.png,5
train/cifar10_train__1067.png,2
train/cifar10_train__1068.png,1
train/cifar10_train__1069.png,4
train/cifar10_train__1070.png,3
train/cifar10_train__1071.png,7
train/cifar10_train__1072.png,5
train/cifar10_train__1073.png,9
train/cifar10_train__1074.png,3
train/cifar10_train__1075.png,9
train/cifar10_train__1076.png,3
train/cifar10_train__1077.png,2
train/cifar10_train__1078.png,9
train/cifar10_train__1079.png,1
train/cifar10_train__1080.png,8
train/cifar10_train__1081.png,5
train/cifar10_train__1082.png,9
train/cifar10_train__1083.png,7
train/cifar10_train__1084.png,2
train/cifar10_train__1085.png,6
train/cifar10_train__1086.png,0
train/cifar10_train__1087.png,8
train/cifar10_train__1088.png,5
train/cifar10_train__1089.png,7
train/cifar10_train__1090.png,1
train/cifar10_train__1091.png,5
train/cifar10_train__1092.png,8
train/cifar10_train__1093.png,5
train/cifar10_train__1094.png,7
train/cifar10_train__1095.png,1
train/cifar10_train__1096.png,5
train/cifar10_train__1097.png,0
train/cifar10_train__1098.png,3
train/cifar10_train__1099.png,9
train/cifar10_train__1100.png,3
train/cifar10_train__1101.png,6
train/cifar10_train__1102.png,9
train/cifar10_train__1103.png,1
train/cifar10_train__1104.png,3
train/cifar10_train__1105.png,9
train/cifar10_train__1106.png,8
train/cifar10_train__1107.png,2
train/cifar10_train__1108.png,2
train/cifar10_train__1109.png,3
train/cifar10_train__1110.png,2
train/cifar10_train__1111.png,5
train/cifar10_train__1112.png,9
train/cifar10_train__1113.png,7
train/cifar10_train__1114.png,9
train/cifar10_train__1115.png,9
train/cifar10_train__1116.png,8
train/cifar10_train__1117.png,9
train/cifar10_train__1118.png,7
train/cifar10_train__1119.png,0
train/cifar10_train__1120.png,3
train/cifar10_train__1121.png,3
train/cifar10_train__1122.png,2
train/cifar10_train__1123.png,0
train/cifar10_train__1124.png,3
train/cifar10_train__1125.png,7
train/cifar10_train__1126.png,6
train/cifar10_train__1127.png,3
train/cifar10_train__1128.png,3
train/cifar10_train__1129.png,2
train/cifar10_train__1130.png,0
train/cifar10_train__1131.png,6
train/cifar10_train__1132.png,6
train/cifar10_train__1133.png,5
train/cifar10_train__1134.png,5
train/cifar10_train__1135.png,7
train/cifar10_train__1136.png,5
train/cifar10_train__1137.png,9
train/cifar10_train__1138.png,8
train/cifar10_train__1139.png,2
train/cifar10_train__1140.png,9
train/cifar10_train__1141.png,8
train/cifar10_train__1142.png,0
train/cifar10_train__1143.png,4
train/cifar10_train__1144.png,0
train/cifar10_train__1145.png,1
train/cifar10_train__1146.png,2
train/cifar10_train__1147.png,0
train/cifar10_train__1148.png,4
train/cifar10_train__1149.png,7
train/cifar10_train__1150.png,3
train/cifar10_train__1151.png,8
train/cifar10_train__1152.png,5
train/cifar10_train__1153.png,1
train/cifar10_train__1154.png,6
train/cifar10_train__1155.png,6
train/cifar10_train__1156.png,5
train/cifar10_train__1157.png,5
train/cifar10_train__1158.png,4
train/cifar10_train__1159.png,6
train/cifar10_train__1160.png,3
train/cifar10_train__1161.png,6
train/cifar10_train__1162.png,8
train/cifar10_train__1163.png,2
train/cifar10_train__1164.png,3
train/cifar10_train__1165.png,7
train/cifar10_train__1166.png,0
train/cifar10_train__1167.png,7
train/cifar10_train__1168.png,0
train/cifar10_train__1169.png,4
train/cifar10_train__1170.png,1
train/cifar10_train__1171.png,9
train/cifar10_train__1172.png,5
train/cifar10_train__1173.png,7
train/cifar10_train__1174.png,8
train/cifar10_train__1175.png,6
train/cifar10_train__1176.png,6
train/cifar10_train__1177.png,8
train/cifar10_train__1178.png,0
train/cifar10_train__1179.png,7
train/cifar10_train__1180.png,2
train/cifar10_train__1181.png,8
train/cifar10_train__1182.png,4
train/cifar10_train__1183.png,8
train/cifar10_train__1184.png,2
train/cifar10_train__1185.png,0
train/cifar10_train__1186.png,9
train/cifar10_train__1187.png,0
train/cifar10_train__1188.png,0
train/cifar10_train__1189.png,2
train/cifar10_train__1190.png,9
train/cifar10_train__1191.png,6
train/cifar10_train__1192.png,6
train/cifar10_train__1193.png,5
train/cifar10_train__1194.png,6
train/cifar10_train__1195.png,0
train/cifar10_train__1196.png,3
train/cifar10_train__1197.png,7
train/cifar10_train__1198.png,5
train/cifar10_train__1199.png,5
train/cifar10_train__1200.png,7
train/cifar10_train__1201.png,9
train/cifar10_train__1202.png,3
train/cifar10_train__1203.png,4
train/cifar10_train__1204.png,5
train/cifar10_train__1205.png,0
train/cifar10_train__1206.png,5
train/cifar10_train__1207.png,2
train/cifar10_train__1208.png,3
train/cifar10_train__1209.png,2
train/cifar10_train__1210.png,6
train/cifar10_train__1211.png,0
train/cifar10_train__1212.png,4
train/cifar10_train__1213.png,9
train/cifar10_train__1214.png,0
train/cifar10_train__1215.png,7
train/cifar10_train__1216.png,0
train/cifar10_train__1217.png,9
train/cifar10_train__1218.png,7
train/cifar10_train__1219.png,2
train/cifar10_train__1220.png,6
train/cifar10_train__1221.png,4
train/cifar10_train__1222.png,6
train/cifar10_train__1223.png,9
train/cifar10_train__1224.png,5
train/cifar10_train__1225.png,4
train/cifar10_train__1226.png,7
train/cifar10_train__1227.png,0
train/cifar10_train__1228.png,6
train/cifar10_train__1229.png,8
train/cifar10_train__1230.png,8
train/cifar10_train__1231.png,9
train/cifar10_train__1232.png,9
train/cifar10_train__1233.png,9
train/cifar10_train__1234.png,0
train/cifar10_train__1235.png,9
train/cifar10_train__1236.png,8
train/cifar10_train__1237.png,6
train/cifar10_train__1238.png,4
train/cifar10_train__1239.png,8
train/cifar10_train__1240.png,1
train/cifar10_train__1241.png,9
train/cifar10_train__1242.png,1
train/cifar10_train__1243.png,0
train/cifar10_train__1244.png,5
train/cifar10_train__1245.png,8
train/cifar10_train__1246.png,6
train/cifar10_train__1247.png,9
train/cifar10_train__1248.png,6
train/cifar10_train__1249.png,0
train/cifar10_train__1250.png,8
train/cifar10_train__1251.png,1
train/cifar10_train__1252.png,3
train/cifar10_train__1253.png,9
train/cifar10_train__1254.png,4
train/cifar10_train__1255.png,8
train/cifar10_train__1256.png,4
train/cifar10_train__1257.png,3
train/cifar10_train__1258.png,2
train/cifar10_train__1259.png,6
train/cifar10_train__1260.png,0
train/cifar10_train__1261.png,8
train/cifar10_train__1262.png,9
train/cifar10_train__1263.png,9
train/cifar10_train__1264.png,4
train/cifar10_train__1265.png,3
train/cifar10_train__1266.png,0
train/cifar10_train__1267.png,2
train/cifar10_train__1268.png,4
train/cifar10_train__1269.png,4
train/cifar10_train__1270.png,0
train/cifar10_train__1271.png,3
train/cifar10_train__1272.png,5
train/cifar10_train__1273.png,7
train/cifar10_train__1274.png,5
train/cifar10_train__1275.png,7
train/cifar10_train__1276.png,7
train/cifar10_train__1277.png,9
train/cifar10_train__1278.png,0
train/cifar10_train__1279.png,9
train/cifar10_train__1280.png,5
train/cifar10_train__1281.png,3
train/cifar10_train__1282.png,8
train/cifar10_train__1283.png,2
train/cifar10_train__1284.png,4
train/cifar10_train__1285.png,2
train/cifar10_train__1286.png,3
train/cifar10_train__1287.png,1
train/cifar10_train__1288.png,2
train/cifar10_train__1289.png,8
train/cifar10_train__1290.png,9
train/cifar10_train__1291.png,2
train/cifar10_train__1292.png,8
train/cifar10_train__1293.png,1
train/cifar10_train__1294.png,4
train/cifar10_train__1295.png,2
train/cifar10_train__1296.png,0
train/cifar10_train__1297.png,4
train/cifar10_train__1298.png,5
train/cifar10_train__1299.png,4
train/cifar10_train__1300.png,8
train/cifar10_train__1301.png,1
train/cifar10_train__1302.png,7
train/cifar10_train__1303.png,4
train/cifar10_train__1304.png,1
train/cifar10_train__1305.png,1
train/cifar10_train__1306.png,0
train/cifar10_train__1307.png,2
train/cifar10_train__1308.png,7
train/cifar10_train__1309.png,7
train/cifar10_train__1310.png,4
train/cifar10_train__1311.png,4
train/cifar10_train__1312.png,4
train/cifar10_train__1313.png,4
train/cifar10_train__1314.png,8
train/cifar10_train__1315.png,4
train/cifar10_train__1316.png,3
train/cifar10_train__1317.png,6
train/cifar10_train__1318.png,6
train/cifar10_train__1319.png,0
train/cifar10_train__1320.png,1
train/cifar10_train__1321.png,3
train/cifar10_train__1322.png,9
train/cifar10_train__1323.png,8
train/cifar10_train__1324.png,4
train/cifar10_train__1325.png,8
train/cifar10_train__1326.png,9
train/cifar10_train__1327.png,6
train/cifar10_train__1328.png,2
train/cifar10_train__1329.png,0
train/cifar10_train__1330.png,5
train/cifar10_train__1331.png,5
train/cifar10_train__1332.png,9
train/cifar10_train__1333.png,4
train/cifar10_train__1334.png,2
train/cifar10_train__1335.png,0
train/cifar10_train__1336.png,8
train/cifar10_train__1337.png,8
train/cifar10_train__1338.png,0
train/cifar10_train__1339.png,4
train/cifar10_train__1340.png,0
train/cifar10_train__1341.png,7
train/cifar10_train__1342.png,6
train/cifar10_train__1343.png,9
train/cifar10_train__1344.png,5
train/cifar10_train__1345.png,3
train/cifar10_train__1346.png,5
train/cifar10_train__1347.png,4
train/cifar10_train__1348.png,4
train/cifar10_train__1349.png,4
train/cifar10_train__1350.png,4
train/cifar10_train__1351.png,3
train/cifar10_train__1352.png,7
train/cifar10_train__1353.png,9
train/cifar10_train__1354.png,2
train/cifar10_train__1355.png,5
train/cifar10_train__1356.png,1
train/cifar10_train__1357.png,8
train/cifar10_train__1358.png,3
train/cifar10_train__1359.png,2
train/cifar10_train__1360.png,6
train/cifar10_train__1361.png,9
train/cifar10_train__1362.png,6
train/cifar10_train__1363.png,3
train/cifar10_train__1364.png,1
train/cifar10_train__1365.png,7
train/cifar10_train__1366.png,4
train/cifar10_train__1367.png,6
train/cifar10_train__1368.png,3
train/cifar10_train__1369.png,7
train/cifar10_train__1370.png,8
train/cifar10_train__1371.png,6
train/cifar10_train__1372.png,2
train/cifar10_train__1373.png,4
train/cifar10_train__1374.png,6
train/cifar10_train__1375.png,8
train/cifar10_train__1376.png,0
train/cifar10_train__1377.png,1
train/cifar10_train__1378.png,9
train/cifar10_train__1379.png,9
train/cifar10_train__1380.png,1
train/cifar10_train__1381.png,0
train/cifar10_train__1382.png,0
train/cifar10_train__1383.png,8
train/cifar10_train__1384.png,9
train/cifar10_train__1385.png,4
train/cifar10_train__1386.png,7
train/cifar10_train__1387.png,4
train/cifar10_train__1388.png,4
train/cifar10_train__1389.png,1
train/cifar10_train__1390.png,9
train/cifar10_train__1391.png,8
train/cifar10_train__1392.png,8
train/cifar10_train__1393.png,6
train/cifar10_train__1394.png,1
train/cifar10_train__1395.png,7
train/cifar10_train__1396.png,4
